User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Xunits,Yunits,Variable,Xvalue,Yvalue,Func_group,Genus,Species,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Year_round_warm,Site,Tissue_Type,Notes,Comments
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Warmed_Var,,0.143,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Ambient_Mean,,3.357,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Ambient_Var,,0.357,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Warmed_Mean,,3.633,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Warmed_Var,,0.214,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Ambient_Mean,,3.061,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Ambient_Var,,0.184,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Warmed_Mean,,3.5,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Warmed_Var,,0.102,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Ambient_Mean,,3.357,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Leaf_length,mean_SE,,cm,Ambient_Var,,0.265,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Mean,,1.333,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Var,,0.154,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Mean,,1.359,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Var,,0.333,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Mean,,4.769,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Var,,0.333,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Mean,,4.513,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Var,,0.359,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Mean,,4.769,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Var,,0.308,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Mean,,4.436,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Var,,0.308,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Mean,,1.282,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Var,,0.154,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Mean,,0.872,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Var,,0.154,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Mean,,4.128,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Var,,0.205,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Mean,,3.949,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Var,,0.256,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Mean,,4.872,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Var,,0.308,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Mean,,4.026,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Var,,0.308,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Mean,,4.667,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Var,,0.308,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Mean,,3.769,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Var,,0.333,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Mean,,4.436,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Warmed_Var,,0.256,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Mean,,3.923,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig3,Shoot_length,mean_SE,,cm,Ambient_Var,,0.256,Decid_Shrub,Salix,arctica,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.782,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,"assumed same as Pub75_Fig3 (OTC = circle, ambient = squares)"
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.173,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.65,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.118,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,1.15,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.155,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.923,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.123,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.786,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.095,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.432,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.109,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.795,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.218,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.264,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.068,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.845,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.195,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.255,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.091,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.609,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.15,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.677,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.182,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.682,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.086,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.627,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.091,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.9,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.218,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.5,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.123,Ever_Shrub,Dryas,octopetala,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.327,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.177,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.3,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.123,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.35,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.136,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.482,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.145,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.041,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.041,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,2.17,60.56306,No,,,2003,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.291,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.127,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.35,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.118,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,3.17,60.56306,No,,,2004,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.15,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.064,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.118,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.045,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,4.17,60.56306,No,,,2005,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.55,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.2,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.991,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.259,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,5.17,60.56306,No,,,2006,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.218,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.123,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.295,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.073,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,6.17,60.56306,No,,,2007,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,0.418,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,0.105,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,0.864,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,0.359,Forb,Lupinus,arcticus,1.5,GrowingSeason_average,7.17,60.56306,No,,,2008,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,11.231,Forb,Polygonum,viviparum,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,4,Forb,Polygonum,viviparum,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,8.667,Forb,Polygonum,viviparum,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Var,,2.615,Forb,Polygonum,viviparum,1.5,GrowingSeason_average,0.17,60.56306,No,,,2001,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Mean,,9.795,Forb,Polygonum,viviparum,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Warmed_Var,,2.718,Forb,Polygonum,viviparum,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,,count/perc_abundance,Ambient_Mean,,5.436,Forb,Polygonum,viviparum,1.5,GrowingSeason_average,1.17,60.56306,No,,,2002,
