User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Xunits,Yunits,Variable,Xvalue,Yvalue,Func_group,Genus,Species,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Year_round_warm,Site,Tissue_Type,Notes,Comments,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,SLA,mean_SD,,cm^2/mg,Warmed_Var,,0.006,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1.083,43.55,Yes,,,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,SLA,mean_SD,,cm^2/mg,Ambient_Mean,,0.067,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1.083,43.55,Yes,,,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,SLA,mean_SD,,cm^2/mg,Ambient_Var,,0.005,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1.083,43.55,Yes,,,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,SLA,mean_SD,,cm^2/mg,Warmed_Mean,,0.09,Ever_Shrub,Empetrum,nigrum,1.3,GrowingSeason_average,1,43.55,Yes,,,Sept,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,SLA,mean_SD,,cm^2/mg,Warmed_Var,,0.012,Ever_Shrub,Empetrum,nigrum,1.3,GrowingSeason_average,1,43.55,Yes,,,Sept,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,SLA,mean_SD,,cm^2/mg,Ambient_Mean,,0.085,Ever_Shrub,Empetrum,nigrum,1.3,GrowingSeason_average,1,43.55,Yes,,,Sept,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,SLA,mean_SD,,cm^2/mg,Ambient_Var,,0.012,Ever_Shrub,Empetrum,nigrum,1.3,GrowingSeason_average,1,43.55,Yes,,,Sept,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Mean,,0.976,Ever_Shrub,Vaccinium,vitis-idaea,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept 1,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Var,,0,Ever_Shrub,Vaccinium,vitis-idaea,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept 1,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Mean,,1.155,Ever_Shrub,Vaccinium,vitis-idaea,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept 1,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Var,,0.226,Ever_Shrub,Vaccinium,vitis-idaea,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept 1,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Mean,,0.78,Ever_Shrub,Vaccinium,vitis-idaea,1.3,GrowingSeason_average,1.083,43.55,Yes,,Leaf,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Var,,0.095,Ever_Shrub,Vaccinium,vitis-idaea,1.3,GrowingSeason_average,1.083,43.55,Yes,,Leaf,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Mean,,0.716,Ever_Shrub,Vaccinium,vitis-idaea,1.3,GrowingSeason_average,1.083,43.55,Yes,,Leaf,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Var,,0.149,Ever_Shrub,Vaccinium,vitis-idaea,1.3,GrowingSeason_average,1.083,43.55,Yes,,Leaf,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Mean,,1.345,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept 1,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Var,,0.143,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept 1,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Mean,,1.524,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept 1,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Var,,0.077,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept 1,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Mean,,1.036,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1.083,43.55,Yes,,Leaf,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Var,,0.107,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1.083,43.55,Yes,,Leaf,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Mean,,1.125,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1.083,43.55,Yes,,Leaf,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Var,,0.131,Ever_Shrub,Ledum,palustre,1.3,GrowingSeason_average,1.083,43.55,Yes,,Leaf,Sept 2,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Mean,,1.089,Ever_Shrub,Empetrum,nigrum,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Warmed_Var,,0.185,Ever_Shrub,Empetrum,nigrum,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Mean,,1.327,Ever_Shrub,Empetrum,nigrum,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept,,
JA,10,Suzuki_1997_GlobChangBiol,1994,Pub10_Fig7,Nitrogen_above,mean_SD,,percent,Ambient_Var,,0.196,Ever_Shrub,Empetrum,nigrum,1.3,GrowingSeason_average,1,43.55,Yes,,Leaf,Sept,,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/m^2,Warmed_Mean,,1060.345,,,,1.37,Annual_monthly_average,0.83,36.51667,Yes,,Total,2011,,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/m^2,Warmed_Var,,250,,,,1.37,Annual_monthly_average,0.83,36.51667,Yes,,Total,2011,,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/m^2,Ambient_Mean,,784.483,,,,1.37,Annual_monthly_average,0.83,36.51667,Yes,,Total,2011,,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/m^2,Ambient_Var,,353.448,,,,1.37,Annual_monthly_average,0.83,36.51667,Yes,,Total,2011,,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/0.2m^2,Warmed_Mean,,225.862,,,,1.37,Annual_monthly_average,1.83,36.51667,Yes,,Total,2012,,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/0.2m^2,Warmed_Var,,41.379,,,,1.37,Annual_monthly_average,1.83,36.51667,Yes,,Total,2012,,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/0.2m^2,Ambient_Mean,,172.414,,,,1.37,Annual_monthly_average,1.83,36.51667,Yes,,Total,2012,,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/0.2m^2,Ambient_Var,,103.448,,,,1.37,Annual_monthly_average,1.83,36.51667,Yes,,Total,2012,,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/0.2m^2,Warmed_Mean,,200,,,,1.37,Annual_monthly_average,2.83,36.51667,Yes,,Total,2013,Unplowed,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/0.2m^2,Warmed_Var,,79.31,,,,1.37,Annual_monthly_average,2.83,36.51667,Yes,,Total,2013,Unplowed,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/0.2m^2,Ambient_Mean,,167.241,,,,1.37,Annual_monthly_average,2.83,36.51667,Yes,,Total,2013,Unplowed,
JA,11,Suzuki_2014_PlantEcol,2010,Pub11_Fig3,Biomass_above,mean_SD,,g/0.2m^2,Ambient_Var,,56.897,,,,1.37,Annual_monthly_average,2.83,36.51667,Yes,,Total,2013,Unplowed,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,39.197,Forb,Artemisia,commutata,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,10,Forb,Artemisia,commutata,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,32.917,Forb,Artemisia,commutata,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,7.083,Forb,Artemisia,commutata,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,7.063,Forb,Artemisia,commutata,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,0,Forb,Artemisia,commutata,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,2.5,Forb,Artemisia,commutata,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,0,Forb,Artemisia,commutata,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,6.385,Forb,Arenaria,capillaris,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,2.923,Forb,Arenaria,capillaris,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,6.231,Forb,Arenaria,capillaris,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,3.077,Forb,Arenaria,capillaris,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,2.462,Forb,Arenaria,capillaris,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,0,Forb,Arenaria,capillaris,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,5.654,Forb,Arenaria,capillaris,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,0,Forb,Arenaria,capillaris,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,0.807,Forb,Aster,alpinus,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,0.477,Forb,Aster,alpinus,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,1.955,Forb,Aster,alpinus,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,0.318,Forb,Aster,alpinus,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,1,Forb,Aster,alpinus,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,0,Forb,Aster,alpinus,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,0.432,Forb,Aster,alpinus,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,0,Forb,Aster,alpinus,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,3.667,Forb,Potentilla,sericea,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,1.741,Forb,Potentilla,sericea,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,5.852,Forb,Potentilla,sericea,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,2.333,Forb,Potentilla,sericea,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,0.889,Forb,Potentilla,sericea,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,0,Forb,Potentilla,sericea,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,1.407,Forb,Potentilla,sericea,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,0,Forb,Potentilla,sericea,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,20.811,Graminoid,Festuca,lenensis,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,2.703,Graminoid,Festuca,lenensis,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,47.568,Graminoid,Festuca,lenensis,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,13.764,Graminoid,Festuca,lenensis,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,1.622,Graminoid,Festuca,lenensis,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,0,Graminoid,Festuca,lenensis,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,3.243,Graminoid,Festuca,lenensis,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,0,Graminoid,Festuca,lenensis,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,6,Graminoid,Koeleria,macrantha,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,1.642,Graminoid,Koeleria,macrantha,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,4.923,Graminoid,Koeleria,macrantha,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,1.308,Graminoid,Koeleria,macrantha,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,1.692,Graminoid,Koeleria,macrantha,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,0,Graminoid,Koeleria,macrantha,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,1.462,Graminoid,Koeleria,macrantha,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,0.546,Graminoid,Koeleria,macrantha,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,2.453,Graminoid,Hierochloe,odorata,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,1.189,Graminoid,Hierochloe,odorata,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,2.943,Graminoid,Hierochloe,odorata,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,2.151,Graminoid,Hierochloe,odorata,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,0.057,Graminoid,Hierochloe,odorata,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,0,Graminoid,Hierochloe,odorata,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,0.415,Graminoid,Hierochloe,odorata,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,0,Graminoid,Hierochloe,odorata,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,5.518,Graminoid,Helictotrichon,schellianum,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,1.045,Graminoid,Helictotrichon,schellianum,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,7.955,Graminoid,Helictotrichon,schellianum,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,1.955,Graminoid,Helictotrichon,schellianum,2.2,GrowingSeason_average,1,51.02342,No,,,"Ungrazed, 2010",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Mean,,3.955,Graminoid,Helictotrichon,schellianum,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Warmed_Var,,0.636,Graminoid,Helictotrichon,schellianum,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Mean,,3.773,Graminoid,Helictotrichon,schellianum,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,12,Spence_2014_Oecologia,2009,Pub12_Fig3,Flower_num,mean_SE,,count,Ambient_Var,,0.727,Graminoid,Helictotrichon,schellianum,2.2,GrowingSeason_average,2,51.02342,No,,,"Ungrazed, 2011",,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Warmed_Mean,,68,Decid_Shrub,Vaccinium,myrtillus,1.2,GrowingSeason_average,9,69.5,Yes,,,2003,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Warmed_Var,,4.25,Decid_Shrub,Vaccinium,myrtillus,1.2,GrowingSeason_average,9,69.5,Yes,,,2003,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Ambient_Mean,,48.25,Decid_Shrub,Vaccinium,myrtillus,1.2,GrowingSeason_average,9,69.5,Yes,,,2003,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Ambient_Var,,4.25,Decid_Shrub,Vaccinium,myrtillus,1.2,GrowingSeason_average,9,69.5,Yes,,,2003,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Warmed_Mean,,56.75,Decid_Shrub,Vaccinium,myrtillus,1.2,GrowingSeason_average,13,69.5,Yes,,,2007,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Warmed_Var,,7.5,Decid_Shrub,Vaccinium,myrtillus,1.2,GrowingSeason_average,13,69.5,Yes,,,2007,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Ambient_Mean,,36.25,Decid_Shrub,Vaccinium,myrtillus,1.2,GrowingSeason_average,13,69.5,Yes,,,2007,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Ambient_Var,,4.5,Decid_Shrub,Vaccinium,myrtillus,1.2,GrowingSeason_average,13,69.5,Yes,,,2007,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Warmed_Mean,,20.5,Shrub,,,1.2,GrowingSeason_average,9,69.5,Yes,,,2003,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Warmed_Var,,5,Shrub,,,1.2,GrowingSeason_average,9,69.5,Yes,,,2003,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Ambient_Mean,,26.25,Shrub,,,1.2,GrowingSeason_average,9,69.5,Yes,,,2003,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Ambient_Var,,6.5,Shrub,,,1.2,GrowingSeason_average,9,69.5,Yes,,,2003,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Warmed_Mean,,28,Shrub,,,1.2,GrowingSeason_average,13,69.5,Yes,,,2007,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Warmed_Var,,5,Shrub,,,1.2,GrowingSeason_average,13,69.5,Yes,,,2007,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Ambient_Mean,,31.7,Shrub,,,1.2,GrowingSeason_average,13,69.5,Yes,,,2007,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Ambient_Var,,4,Shrub,,,1.2,GrowingSeason_average,13,69.5,Yes,,,2007,,
JA,16,Rinnan_2009_JEcol,1994,Pub16_Fig1,Perc_cover,mean_SE,,percent,Warmed_Mean,,6.335,Graminoid_Forb,,,1.2,GrowingSeason_average,9,69.5,Yes,,,2003,,
